sale_id,sale_date,product_id,quantity,customer_id,total_amount,rating
284,2023-01-29,24,18,261,9000,5
1521,2023-05-18,15,13,261,4550,4
1551,2023-05-21,24,7,261,3500,2
1982,2023-07-03,5,6,261,2700,4
2024,2023-07-07,24,12,261,6000,4
2845,2023-09-08,24,10,261,5000,3
7493,2024-02-15,2,5,261,4500,2
902,2023-03-24,25,10,261,6000,2
6822,2024-01-22,3,19,261,4750,4
10012,2024-08-15,3,12,261,3000,2
1002,2023-04-02,20,9,261,7200,2
5208,2023-11-28,5,18,261,8100,2
8427,2024-03-16,4,5,261,3000,4
9485,2024-06-09,3,19,261,4750,3
9975,2024-08-11,2,8,261,7200,3
10151,2024-09-04,1,18,261,6300,3
8242,2024-03-10,1,11,262,3850,4
8419,2024-03-16,3,15,262,3750,3
10102,2024-08-27,4,11,262,6600,2
1050,2023-04-07,2,16,262,14400,4
3081,2023-09-16,23,7,262,1750,4
4372,2023-10-31,3,19,262,4750,3
6578,2024-01-13,3,18,262,4500,2
7348,2024-02-10,3,9,262,2250,3
9979,2024-08-11,4,17,262,10200,3
10228,2024-09-13,2,9,262,8100,2
2093,2023-07-14,9,9,262,6300,5
6410,2024-01-07,14,14,262,4480,2
6435,2024-01-08,14,20,262,6400,2
6781,2024-01-21,1,11,263,3850,4
6907,2024-01-25,4,5,263,3000,2
7088,2024-02-01,3,8,263,2000,2
8117,2024-03-05,4,9,263,5400,4
66,2023-01-08,16,11,263,5500,2
863,2023-03-20,25,5,263,3000,4
1881,2023-06-22,22,18,263,7200,3
2356,2023-08-07,24,16,263,8000,4
2509,2023-08-22,24,8,263,4000,3
4005,2023-10-16,11,17,263,9350,5
8445,2024-03-17,2,14,263,12600,4
5202,2023-11-28,2,9,263,8100,4
6367,2024-01-06,14,6,263,1920,2
7366,2024-02-11,2,10,263,9000,2
8864,2024-03-31,4,17,263,10200,2
9824,2024-07-24,3,17,263,4250,4
7509,2024-02-15,3,17,263,4250,5
7942,2024-03-01,3,16,263,4000,5
8945,2024-04-11,1,9,263,3150,3
5044,2023-11-22,3,10,264,2500,3
6990,2024-01-29,1,10,264,3500,4
7385,2024-02-11,3,7,264,1750,4
8063,2024-03-04,2,16,264,14400,5
8517,2024-03-19,3,17,264,4250,2
9005,2024-04-17,4,13,264,7800,4
244,2023-01-25,17,20,264,12000,2
785,2023-03-12,23,5,264,1250,5
1626,2023-05-29,1,14,264,4900,2
1728,2023-06-06,13,9,264,4050,4
2679,2023-09-03,24,14,264,7000,4
6682,2024-01-17,3,15,264,3750,3
482,2023-02-16,2,10,264,9000,4
2599,2023-08-31,24,15,264,7500,4
3824,2023-10-10,7,7,264,10500,4
7317,2024-02-09,4,18,264,10800,5
7545,2024-02-17,2,7,264,6300,2
2419,2023-08-13,24,5,264,2500,4
2674,2023-09-03,24,16,264,8000,3
5361,2023-12-02,7,9,264,13500,5
7282,2024-02-08,3,10,264,2500,4
8065,2024-03-04,2,7,264,6300,2
8507,2024-03-19,1,9,264,3150,4
8970,2024-04-14,2,5,264,4500,3
5128,2023-11-25,10,8,265,14400,3
7469,2024-02-14,1,16,265,5600,4
10048,2024-08-21,1,14,265,4900,3
164,2023-01-18,16,7,265,3500,5
518,2023-02-20,7,9,265,13500,3
937,2023-03-29,7,5,265,7500,5
1363,2023-05-04,18,5,265,2250,4
3420,2023-09-27,22,5,265,2000,5
6875,2024-01-24,3,7,265,1750,3
7759,2024-02-25,1,19,265,6650,4
7884,2024-02-29,1,10,265,3500,3
777,2023-03-12,9,7,265,4900,2
3268,2023-09-22,22,7,265,2800,2
7259,2024-02-08,1,13,265,4550,5
575,2023-02-24,15,16,265,5600,3
7100,2024-02-02,1,10,266,3500,5
8653,2024-03-24,3,11,266,2750,5
8825,2024-03-30,4,20,266,12000,4
9987,2024-08-12,4,5,266,3000,4
3248,2023-09-21,23,20,266,5000,5
3389,2023-09-26,21,12,266,7800,3
9411,2024-05-30,1,6,266,2100,4
379,2023-02-06,23,11,266,2750,5
2855,2023-09-09,21,10,266,6500,3
3693,2023-10-05,11,16,266,8800,3
9512,2024-06-13,3,5,266,1250,3
6437,2024-01-08,14,9,266,2880,3
9720,2024-07-10,1,13,266,4550,5
2736,2023-09-05,24,6,266,3000,3
5429,2023-12-04,11,7,266,3850,2
6121,2023-12-28,14,19,266,6080,5
5863,2023-12-20,14,6,267,1920,4
6372,2024-01-06,14,20,267,6400,3
6790,2024-01-21,2,10,267,9000,5
7480,2024-02-14,3,5,267,1250,3
7960,2024-03-01,4,11,267,6600,4
8396,2024-03-15,4,12,267,7200,5
8758,2024-03-28,2,19,267,17100,4
10003,2024-08-14,3,17,267,4250,4
337,2023-02-02,5,19,267,8550,2
2197,2023-07-22,23,20,267,5000,5
2985,2023-09-13,22,12,267,4800,4
3063,2023-09-16,21,11,267,7150,4
5561,2023-12-09,7,6,267,9000,4
5637,2023-12-12,4,12,267,7200,4
6507,2024-01-11,2,6,267,5400,3
7504,2024-02-15,3,16,267,4000,5
7550,2024-02-17,2,12,267,10800,4
1332,2023-05-01,28,10,267,3000,4
5615,2023-12-11,4,12,267,7200,5
9253,2024-05-12,3,10,267,2500,5
2787,2023-09-07,21,11,267,7150,2
3402,2023-09-26,23,10,267,2500,2
3836,2023-10-10,11,11,267,6050,2
6279,2024-01-03,14,15,268,4800,5
8165,2024-03-07,3,11,268,2750,3
9872,2024-08-01,2,17,268,15300,3
9969,2024-08-11,1,20,268,7000,5
2682,2023-09-03,24,12,268,6000,2
3094,2023-09-17,21,7,268,4550,4
4220,2023-10-25,2,16,268,14400,5
7054,2024-01-31,1,8,268,2800,5
8771,2024-03-28,4,10,268,6000,5
3310,2023-09-23,23,15,268,3750,3
5246,2023-11-29,9,14,268,9800,5
5690,2023-12-14,7,13,268,19500,2
6779,2024-01-21,1,10,268,3500,2
10181,2024-09-07,2,13,268,11700,3
5654,2023-12-12,11,12,269,6600,4
6643,2024-01-16,1,12,269,4200,3
8602,2024-03-22,4,6,269,3600,3
10000,2024-08-14,1,9,269,3150,3
10142,2024-09-03,3,8,269,2000,4
10174,2024-09-06,3,14,269,3500,4
1045,2023-04-06,22,13,269,5200,3
4335,2023-10-29,2,19,269,17100,4
5847,2023-12-19,14,6,269,1920,2
6620,2024-01-15,2,12,269,10800,2
8611,2024-03-23,1,13,269,4550,3
901,2023-03-24,23,16,269,4000,4
9630,2024-06-29,1,20,269,7000,5
9851,2024-07-28,4,11,269,6600,4
2729,2023-09-05,24,5,269,2500,2
335,2023-02-02,1,13,269,4550,5
7593,2024-02-18,4,16,269,9600,3
9693,2024-07-06,1,19,269,6650,5
5651,2023-12-12,10,11,270,19800,2
6111,2023-12-28,14,7,270,2240,3
7115,2024-02-02,4,19,270,11400,4
9167,2024-05-04,4,8,270,4800,2
9339,2024-05-23,1,14,270,4900,2
9524,2024-06-15,3,8,270,2000,4
9813,2024-07-23,3,7,270,1750,3
2743,2023-09-05,24,20,270,10000,5
4371,2023-10-31,2,17,270,15300,4
6161,2023-12-30,14,17,270,5440,2
1263,2023-04-27,1,20,270,7000,4
5892,2023-12-21,14,14,270,4480,5
4052,2023-10-18,11,16,270,8800,2
4273,2023-10-27,5,13,270,5850,3
9082,2024-04-26,1,5,270,1750,3
30,2023-01-03,27,7,270,1400,3
1016,2023-04-03,12,11,270,3300,4
1273,2023-04-27,23,12,270,3000,4
1532,2023-05-19,14,20,270,6400,5
4405,2023-11-01,7,5,270,7500,2
5309,2023-12-01,6,9,270,10800,4
6743,2024-01-19,4,12,270,7200,5
6761,2024-01-20,3,6,270,1500,3
6957,2024-01-27,3,12,270,3000,3
5993,2023-12-24,14,20,271,6400,3
6935,2024-01-26,3,17,271,4250,3
8027,2024-03-03,1,6,271,2100,3
8044,2024-03-03,3,15,271,3750,5
1537,2023-05-20,4,20,271,12000,2
3008,2023-09-14,21,6,271,3900,3
3889,2023-10-12,9,20,271,14000,5
4112,2023-10-21,5,19,271,8550,2
4185,2023-10-23,9,10,271,7000,2
9531,2024-06-15,4,6,271,3600,4
2181,2023-07-21,21,8,271,5200,3
3823,2023-10-10,6,9,271,10800,3
7378,2024-02-11,3,7,271,1750,4
7517,2024-02-15,4,14,271,8400,3
9050,2024-04-22,3,7,271,1750,4
1663,2023-06-01,22,5,271,2000,2
3126,2023-09-18,22,20,271,8000,4
3641,2023-10-04,4,16,271,9600,5
6647,2024-01-16,2,9,272,8100,2
7035,2024-01-30,2,10,272,9000,5
7132,2024-02-03,3,10,272,2500,5
7646,2024-02-20,4,13,272,7800,3
7746,2024-02-24,2,16,272,14400,2
913,2023-03-26,8,9,272,6750,3
4079,2023-10-19,10,10,272,18000,2
5878,2023-12-20,14,15,272,4800,2
7156,2024-02-04,2,18,272,16200,4
7882,2024-02-28,4,18,272,10800,2
8692,2024-03-25,4,13,272,7800,3
1405,2023-05-08,21,12,272,7800,5
7930,2024-03-01,2,8,272,7200,5
9453,2024-06-05,1,11,272,3850,5
9961,2024-08-10,2,10,272,9000,5
2851,2023-09-09,21,6,272,3900,2
7589,2024-02-18,3,6,273,1500,5
8222,2024-03-09,2,7,273,6300,5
9551,2024-06-18,2,8,273,7200,2
9906,2024-08-04,4,9,273,5400,4
9952,2024-08-09,2,13,273,11700,3
459,2023-02-14,17,20,273,12000,2
3142,2023-09-18,23,6,273,1500,2
3565,2023-10-01,24,8,273,4000,2
4099,2023-10-20,11,15,273,8250,4
4387,2023-10-31,11,19,273,10450,4
5910,2023-12-22,14,18,273,5760,5
391,2023-02-08,12,11,273,3300,5
3959,2023-10-15,2,15,273,13500,3
7432,2024-02-12,4,19,273,11400,4
9428,2024-05-31,3,9,273,2250,3
2861,2023-09-09,22,7,273,2800,5
334,2023-02-01,27,17,273,3400,5
523,2023-02-20,18,15,273,6750,5
1009,2023-04-02,28,7,273,2100,5
1591,2023-05-25,2,5,273,4500,5
2161,2023-07-20,15,10,273,3500,4
5670,2023-12-13,10,7,274,12600,5
8727,2024-03-27,2,19,274,17100,2
9148,2024-05-02,3,7,274,1750,3
9472,2024-06-07,3,17,274,4250,2
10341,2024-09-26,2,6,274,5400,5
893,2023-03-23,19,16,274,4800,2
1199,2023-04-21,16,19,274,9500,4
1943,2023-06-30,28,6,274,1800,3
2091,2023-07-14,2,13,274,11700,2
2369,2023-08-09,24,7,274,3500,2
2971,2023-09-12,23,14,274,3500,5
4882,2023-11-16,8,10,274,7500,2
8790,2024-03-29,2,19,274,17100,3
9232,2024-05-10,3,19,274,4750,5
1685,2023-06-03,10,11,274,5000,3
7020,2024-01-29,4,9,274,5400,2
3176,2023-09-19,22,7,274,2800,5
4768,2023-11-13,2,19,274,17100,4
5228,2023-11-29,5,9,275,4050,2
10010,2024-08-15,2,8,275,7200,3
2997,2023-09-13,24,11,275,5500,3
3635,2023-10-04,1,10,275,3500,4
4184,2023-10-23,8,13,275,9750,5
4480,2023-11-03,6,20,275,24000,3
5198,2023-11-28,2,9,275,8100,2
9301,2024-05-17,2,11,275,9900,3
10368,2024-09-30,1,19,275,6650,2
1779,2023-06-11,1,11,275,3850,2
5195,2023-11-28,1,19,275,6650,5
5244,2023-11-29,9,8,275,5600,4
7036,2024-01-30,2,13,275,11700,3
2044,2023-07-09,11,8,275,4400,3
4248,2023-10-26,3,19,275,4750,5
5378,2023-12-03,1,6,276,2100,2
6120,2023-12-28,14,13,276,4160,2
10227,2024-09-13,2,15,276,13500,2
185,2023-01-20,16,13,276,6500,3
588,2023-02-25,23,16,276,4000,5
1119,2023-04-13,9,15,276,10500,5
1824,2023-06-15,13,6,276,2700,3
2955,2023-09-11,24,13,276,6500,3
4439,2023-11-02,5,14,276,6300,5
6010,2023-12-25,14,20,276,6400,4
7245,2024-02-07,2,19,276,17100,3
7705,2024-02-23,1,18,276,6300,5
8858,2024-03-31,3,11,276,2750,4
2170,2023-07-21,8,5,276,3750,3
9558,2024-06-19,3,13,276,3250,3
1792,2023-06-11,19,10,276,3000,3
2239,2023-07-26,15,14,276,4900,5
4700,2023-11-10,10,19,276,34200,3
6411,2024-01-08,14,17,276,5440,4
6642,2024-01-16,1,8,276,2800,4
6882,2024-01-24,4,9,276,5400,2
8829,2024-03-30,4,15,276,9000,2
7892,2024-02-29,2,20,276,18000,2
8719,2024-03-27,1,17,276,5950,5
9252,2024-05-12,3,20,276,5000,4
9989,2024-08-12,4,20,276,12000,2
5183,2023-11-27,8,14,277,10500,5
5867,2023-12-20,14,11,277,3520,5
6769,2024-01-20,3,15,277,3750,2
8308,2024-03-12,3,5,277,1250,4
8373,2024-03-15,1,17,277,5950,3
8609,2024-03-23,1,19,277,6650,3
9004,2024-04-17,3,5,277,1250,5
9278,2024-05-15,1,12,277,4200,5
840,2023-03-17,25,19,277,11400,3
1379,2023-05-06,3,5,277,1250,4
4653,2023-11-09,2,13,277,11700,2
9950,2024-08-09,2,13,277,11700,5
9956,2024-08-09,3,18,277,4500,2
8668,2024-03-24,4,9,277,5400,2
5164,2023-11-27,2,6,277,5400,5
9187,2024-05-06,3,17,277,4250,3
8171,2024-03-07,4,12,278,7200,3
8282,2024-03-11,4,12,278,7200,4
9439,2024-06-02,3,12,278,3000,4
9525,2024-06-15,3,14,278,3500,4
458,2023-02-14,10,19,278,34200,2
3954,2023-10-14,11,20,278,11000,5
8085,2024-03-05,1,7,278,2450,3
9265,2024-05-14,1,14,278,4900,4
2901,2023-09-10,22,14,278,5600,5
6187,2023-12-31,14,16,278,5120,2
7019,2024-01-29,4,10,278,6000,4
1827,2023-06-15,26,20,278,18000,3
3683,2023-10-05,8,14,278,10500,4
4690,2023-11-10,7,20,278,30000,2
5879,2023-12-20,14,19,278,6080,3
316,2023-01-31,23,8,278,2000,2
1133,2023-04-14,11,13,278,7150,3
4115,2023-10-21,7,19,278,28500,5
6956,2024-01-27,3,14,278,3500,4
6983,2024-01-28,4,16,278,9600,5
5182,2023-11-27,8,9,279,6750,4
7477,2024-02-14,2,9,279,8100,4
8214,2024-03-09,1,17,279,5950,2
8558,2024-03-21,2,8,279,7200,3
1458,2023-05-13,4,10,279,6000,3
1951,2023-07-01,11,10,279,5500,3
4048,2023-10-18,9,8,279,5600,5
6585,2024-01-13,4,6,279,3600,4
2541,2023-08-25,24,5,279,2500,3
5034,2023-11-21,11,13,279,7150,5
7073,2024-01-31,3,19,279,4750,2
2495,2023-08-21,24,7,279,3500,2
5292,2023-12-01,4,17,279,10200,5
5304,2023-12-01,6,14,279,16800,2
649,2023-03-02,10,15,279,27000,3
4333,2023-10-29,1,15,279,5250,5
7661,2024-02-21,3,12,279,3000,5
8180,2024-03-08,1,7,279,2450,3
5737,2023-12-16,5,6,280,2700,2
7568,2024-02-18,1,9,280,3150,4
8876,2024-04-02,1,16,280,5600,3
9666,2024-07-02,3,7,280,1750,2
882,2023-03-22,15,11,280,3850,3
1557,2023-05-22,6,17,280,20400,3
2432,2023-08-14,24,18,280,9000,4
2974,2023-09-12,24,17,280,8500,3
3418,2023-09-27,22,9,280,3600,4
3816,2023-10-10,3,8,280,2000,2
3852,2023-10-11,7,17,280,25500,2
4087,2023-10-20,4,18,280,10800,3
4306,2023-10-28,3,12,280,3000,4
4441,2023-11-02,5,7,280,3150,5
6889,2024-01-25,2,19,280,17100,2
1503,2023-05-17,9,7,280,4900,4
2632,2023-09-01,24,10,280,5000,2
7489,2024-02-14,4,16,280,9600,5
9995,2024-08-13,4,19,280,11400,2
3258,2023-09-22,21,15,280,9750,3
7686,2024-02-22,1,7,280,2450,5
7719,2024-02-23,2,9,280,8100,4
8964,2024-04-13,2,11,280,9900,3
10375,2024-09-30,3,7,280,1750,4
1369,2023-05-05,9,13,280,9100,3
6463,2024-01-09,14,18,280,5760,4
9750,2024-07-14,2,12,281,10800,5
10172,2024-09-06,1,10,281,3500,5
1250,2023-04-25,22,19,281,7600,3
4354,2023-10-29,11,11,281,6050,4
9826,2024-07-25,1,11,281,3850,4
3577,2023-10-02,1,19,281,6650,4
1339,2023-05-02,14,16,281,5120,5
3077,2023-09-16,22,13,281,5200,2
4239,2023-10-26,1,17,281,5950,2
5810,2023-12-18,10,14,281,25200,4
3102,2023-09-17,23,13,281,3250,2
4753,2023-11-12,8,20,281,15000,4
5503,2023-12-07,11,18,281,9900,5
6008,2023-12-25,14,7,281,2240,5
9561,2024-06-20,2,8,281,7200,3
10127,2024-09-01,1,17,281,5950,5
5537,2023-12-08,9,15,282,10500,5
5844,2023-12-19,14,20,282,6400,4
6088,2023-12-27,14,9,282,2880,2
7418,2024-02-12,3,11,282,2750,3
10271,2024-09-19,1,13,282,4550,2
216,2023-01-24,2,16,282,14400,4
437,2023-02-12,6,10,282,12000,4
516,2023-02-20,3,6,282,1500,2
1276,2023-04-27,24,6,282,3000,4
1893,2023-06-24,6,10,282,12000,5
2508,2023-08-22,24,13,282,6500,3
3193,2023-09-19,24,15,282,7500,3
8618,2024-03-23,2,15,282,13500,3
4895,2023-11-17,5,19,282,8550,2
9271,2024-05-14,3,10,282,2500,3
4746,2023-11-12,4,9,282,5400,4
4815,2023-11-14,7,8,282,12000,2
6854,2024-01-23,4,19,282,11400,2
7476,2024-02-14,2,9,282,8100,3
7702,2024-02-23,1,16,282,5600,2
8604,2024-03-22,4,5,282,3000,4
7199,2024-02-06,1,11,283,3850,2
8573,2024-03-21,4,12,283,7200,5
9556,2024-06-19,2,8,283,7200,5
9655,2024-07-01,4,11,283,6600,2
2875,2023-09-09,23,19,283,4750,3
4336,2023-10-29,2,7,283,6300,3
7242,2024-02-07,2,8,283,7200,5
1422,2023-05-09,19,20,283,6000,2
4473,2023-11-03,5,10,283,4500,2
5113,2023-11-25,3,6,283,1500,5
5290,2023-12-01,3,15,283,3750,2
8026,2024-03-03,1,6,283,2100,5
2977,2023-09-12,24,19,283,9500,2
121,2023-01-14,23,13,283,3250,3
1833,2023-06-16,7,16,283,24000,3
6975,2024-01-28,2,20,283,18000,5
5777,2023-12-18,1,12,284,4200,5
85,2023-01-10,22,6,284,2400,4
858,2023-03-19,24,17,284,8500,3
911,2023-03-25,16,20,284,10000,5
1801,2023-06-13,14,18,284,5760,3
3057,2023-09-15,24,13,284,6500,3
3431,2023-09-27,24,9,284,4500,3
3469,2023-09-28,24,5,284,2500,5
3775,2023-10-08,11,8,284,4400,3
4324,2023-10-28,9,17,284,11900,2
7868,2024-02-28,2,15,284,13500,4
486,2023-02-16,6,12,284,14400,3
1731,2023-06-06,15,14,284,4900,2
2671,2023-09-03,24,11,284,5500,4
2849,2023-09-09,21,16,284,10400,2
4995,2023-11-20,6,20,284,24000,5
7851,2024-02-27,3,18,284,4500,4
8104,2024-03-05,3,16,284,4000,5
9938,2024-08-07,3,18,284,4500,2
6160,2023-12-30,14,10,284,3200,3
9142,2024-05-02,1,10,284,3500,3
5374,2023-12-02,11,16,285,8800,2
5765,2023-12-17,6,11,285,13200,2
5871,2023-12-20,14,5,285,1600,2
6570,2024-01-13,3,6,285,1500,2
7717,2024-02-23,2,15,285,13500,5
8216,2024-03-09,1,19,285,6650,4
729,2023-03-08,14,11,285,3520,4
1131,2023-04-14,9,8,285,5600,4
7359,2024-02-11,1,11,285,3850,4
2260,2023-07-28,17,7,285,4200,2
2750,2023-09-05,24,9,285,4500,4
2867,2023-09-09,22,13,285,5200,4
3448,2023-09-28,22,7,285,2800,2
8912,2024-04-06,1,5,285,1750,3
5376,2023-12-03,1,12,286,4200,2
5527,2023-12-08,7,5,286,7500,2
8046,2024-03-03,3,14,286,3500,5
9284,2024-05-16,1,16,286,5600,5
2782,2023-09-06,24,8,286,4000,3
6639,2024-01-16,1,17,286,5950,2
6950,2024-01-27,1,9,286,3150,5
9192,2024-05-07,3,7,286,1750,4
9582,2024-06-23,1,16,286,5600,5
9771,2024-07-18,2,12,286,10800,5
1602,2023-05-26,17,6,286,3600,3
1059,2023-04-08,1,19,286,6650,2
7608,2024-02-19,2,20,286,18000,2
8976,2024-04-15,1,7,287,2450,5
2497,2023-08-21,24,8,287,4000,2
6708,2024-01-18,3,18,287,4500,5
1342,2023-05-02,28,8,287,2400,5
1463,2023-05-13,13,19,287,8550,5
5530,2023-12-08,8,6,287,4500,5
3309,2023-09-23,23,8,287,2000,2
3544,2023-10-01,22,9,287,3600,2
6393,2024-01-07,14,6,288,1920,4
9996,2024-08-13,4,16,288,9600,5
10040,2024-08-20,2,6,288,5400,5
10248,2024-09-15,3,15,288,3750,4
4212,2023-10-24,9,6,288,4200,5
7104,2024-02-02,1,14,288,4900,4
6011,2023-12-25,14,12,288,3840,5
6826,2024-01-23,1,13,288,4550,3
9562,2024-06-20,3,12,288,3000,4
805,2023-03-14,20,13,289,10400,3
1692,2023-06-03,25,6,289,3600,5
3189,2023-09-19,24,5,289,2500,2
5974,2023-12-23,14,9,289,2880,3
6546,2024-01-12,4,19,289,11400,2
9878,2024-08-02,1,14,289,4900,5
233,2023-01-24,20,18,289,14400,2
3493,2023-09-29,23,13,289,3250,3
4558,2023-11-05,9,11,289,7700,4
5559,2023-12-09,6,9,289,10800,5
1622,2023-05-28,13,14,289,6300,4
8832,2024-03-30,4,5,289,3000,3
9605,2024-06-25,1,10,289,3500,2
9917,2024-08-05,3,18,289,4500,2
7966,2024-03-02,1,17,290,5950,5
3758,2023-10-07,9,16,290,11200,2
4932,2023-11-18,8,20,290,15000,4
6651,2024-01-16,3,13,290,3250,4
9755,2024-07-15,1,5,290,1750,3
1543,2023-05-21,3,13,290,3250,4
6764,2024-01-20,3,11,290,2750,3
8569,2024-03-21,4,5,290,3000,3
1598,2023-05-26,11,13,290,7150,4
5236,2023-11-29,7,10,290,15000,3
8011,2024-03-02,3,8,290,2000,2
925,2023-03-27,15,10,291,3500,4
2574,2023-08-28,24,17,291,8500,2
6670,2024-01-17,1,5,291,1750,5
4339,2023-10-29,4,15,291,9000,3
4980,2023-11-19,11,9,292,4950,3
9794,2024-07-20,3,19,292,4750,5
1223,2023-04-23,11,14,292,7700,2
1652,2023-06-01,1,16,292,5600,2
3580,2023-10-02,3,15,292,3750,4
4891,2023-11-17,4,18,292,10800,5
3990,2023-10-16,4,11,292,6600,3
9195,2024-05-07,4,11,292,6600,4
17,2023-01-03,4,17,292,10200,3
1592,2023-05-25,18,14,292,6300,4
2796,2023-09-07,23,12,292,3000,5
4265,2023-10-27,3,17,292,4250,2
7065,2024-01-31,3,8,292,2000,4
5812,2023-12-18,11,10,293,5500,2
10183,2024-09-07,2,20,293,18000,2
4076,2023-10-19,9,12,293,8400,3
9507,2024-06-12,4,19,293,11400,4
3097,2023-09-17,22,9,293,3600,5
5385,2023-12-03,3,13,293,3250,4
6221,2024-01-01,14,13,293,4160,2
7055,2024-01-31,1,19,293,6650,4
9589,2024-06-23,2,19,293,17100,3
10165,2024-09-05,3,9,293,2250,4
870,2023-03-21,13,19,293,8550,5
1266,2023-04-27,6,14,293,16800,3
5627,2023-12-11,9,19,293,13300,5
8683,2024-03-25,2,8,293,7200,3
10370,2024-09-30,2,6,293,5400,4
5422,2023-12-04,8,8,294,6000,2
7255,2024-02-07,4,14,294,8400,4
8855,2024-03-31,3,6,294,1500,3
10192,2024-09-08,4,5,294,3000,3
1298,2023-04-29,27,5,294,1000,4
1641,2023-05-30,21,9,294,5850,4
1834,2023-06-16,8,17,294,12750,4
7460,2024-02-13,4,17,294,10200,3
7558,2024-02-17,3,8,294,2000,3
104,2023-01-12,19,18,294,5400,5
657,2023-03-02,23,16,294,4000,3
4463,2023-11-02,11,8,294,4400,3
4946,2023-11-18,11,16,294,8800,4
5403,2023-12-04,1,5,294,1750,2
4856,2023-11-15,9,6,294,4200,2
7548,2024-02-17,2,6,294,5400,2
7682,2024-02-22,1,9,294,3150,4
5900,2023-12-21,14,16,295,5120,4
9056,2024-04-22,4,14,295,8400,3
9581,2024-06-22,3,9,295,2250,3
9896,2024-08-04,1,18,295,6300,5
238,2023-01-25,7,19,295,28500,2
2507,2023-08-22,24,18,295,9000,2
3490,2023-09-29,22,16,295,6400,4
7294,2024-02-09,1,9,295,3150,4
673,2023-03-03,28,5,295,1500,4
2377,2023-08-10,24,14,295,7000,2
2651,2023-09-02,24,12,295,6000,5
4709,2023-11-11,1,9,295,3150,2
7368,2024-02-11,2,20,295,18000,5
7978,2024-03-02,1,13,295,4550,4
8207,2024-03-08,4,14,295,8400,3
8236,2024-03-09,4,16,295,9600,4
10292,2024-09-21,1,10,295,3500,3
1585,2023-05-24,20,13,295,10400,3
8004,2024-03-02,3,7,295,1750,5
8429,2024-03-16,4,11,296,6600,3
9424,2024-05-31,2,12,296,10800,2
3178,2023-09-19,23,11,296,2750,4
1377,2023-05-05,28,9,296,2700,2
4832,2023-11-14,11,9,296,4950,2
6201,2023-12-31,14,17,296,5440,5
6432,2024-01-08,14,18,297,5760,4
8455,2024-03-17,3,10,297,2500,4
8709,2024-03-26,2,7,297,6300,5
9538,2024-06-16,3,18,297,4500,5
10021,2024-08-17,1,20,297,7000,3
10043,2024-08-20,4,15,297,9000,2
4561,2023-11-06,1,14,297,4900,2
5084,2023-11-23,9,13,297,9100,4
8050,2024-03-03,4,18,297,10800,3
70,2023-01-08,23,6,297,1500,3
8641,2024-03-24,1,17,297,5950,2
9322,2024-05-20,1,12,297,4200,3
1979,2023-07-03,1,8,298,2800,5
2518,2023-08-23,24,7,298,3500,3
5223,2023-11-29,3,14,298,3500,5
9018,2024-04-19,1,14,298,4900,2
5885,2023-12-21,14,6,298,1920,3
6945,2024-01-27,1,9,298,3150,4
9313,2024-05-19,1,16,298,5600,2
5599,2023-12-10,8,6,299,4500,4
3976,2023-10-15,9,6,299,4200,2
4767,2023-11-13,1,10,299,3500,4
5548,2023-12-09,2,18,299,16200,5
6273,2024-01-03,14,10,299,3200,2
7015,2024-01-29,3,14,299,3500,3
5441,2023-12-05,3,14,299,3500,3
7332,2024-02-10,2,17,299,15300,2
8098,2024-03-05,2,13,299,11700,3
8887,2024-04-03,2,5,299,4500,5
10068,2024-08-23,2,16,299,14400,2
5764,2023-12-17,5,19,299,8550,3
6482,2024-01-10,14,6,300,1920,3
1912,2023-06-27,10,13,300,23400,5
2723,2023-09-05,24,11,300,5500,3
5716,2023-12-15,9,10,300,7000,2
1048,2023-04-06,23,6,300,1500,3
1122,2023-04-13,18,16,300,7200,3
1216,2023-04-22,27,18,300,3600,3
3932,2023-10-14,3,17,300,4250,2
4410,2023-11-01,8,5,300,3750,5
7674,2024-02-21,4,10,300,6000,3
1613,2023-05-27,18,7,300,3150,3
2438,2023-08-15,24,7,300,3500,2
6483,2024-01-10,14,19,300,6080,2
6678,2024-01-17,2,10,300,9000,5
5027,2023-11-21,8,13,301,9750,2
1346,2023-05-03,18,10,301,4500,3
2469,2023-08-18,24,15,301,7500,2
4092,2023-10-20,5,14,301,6300,2
5404,2023-12-04,1,8,301,2800,3
7874,2024-02-28,4,6,301,3600,3
4223,2023-10-25,3,18,301,4500,2
7898,2024-02-29,3,13,301,3250,3
9455,2024-06-05,1,14,301,4900,3
7688,2024-02-22,1,15,302,5250,2
8496,2024-03-19,1,19,302,6650,3
5053,2023-11-22,7,5,302,7500,4
5417,2023-12-04,7,17,302,25500,3
8697,2024-03-25,4,13,302,7800,5
1411,2023-05-09,3,20,302,5000,4
3390,2023-09-26,21,17,302,11050,3
6989,2024-01-28,4,15,302,9000,3
439,2023-02-12,10,19,302,34200,4
3205,2023-09-20,22,11,302,4400,5
6236,2024-01-02,14,16,302,5120,2
6929,2024-01-26,3,8,302,2000,3
8570,2024-03-21,4,12,302,7200,3
5298,2023-12-01,5,14,303,6300,2
8070,2024-03-04,3,18,303,4500,4
1933,2023-06-29,10,11,303,19800,4
5358,2023-12-02,6,15,303,18000,3
7671,2024-02-21,4,6,303,3600,3
8200,2024-03-08,3,15,303,3750,3
2233,2023-07-26,3,5,303,1250,4
