sale_id,sale_date,product_id,customer_id,rating,sat_tier,sale_year,sale_month_num,sale_month_name,sale_quarter,city_id_lookup,city_name,population,estimated_rent,city_rank,quantity,price,total_amount,calc_revenue,revenue_diff
9709,08/07/2024,4,378,4,Satisfied (4-5),2024,7,July,3,10,Surat,7200000,13500,10,17,600,10200,10200,0
589,25/02/2023,24,378,4,Satisfied (4-5),2023,2,February,1,10,Surat,7200000,13500,10,13,500,6500,6500,0
8055,04/03/2024,1,378,3,Neutral (3),2024,3,March,1,10,Surat,7200000,13500,10,11,350,3850,3850,0
9548,18/06/2024,1,378,3,Neutral (3),2024,6,June,2,10,Surat,7200000,13500,10,15,350,5250,5250,0
1566,22/05/2023,28,378,5,Satisfied (4-5),2023,5,May,2,10,Surat,7200000,13500,10,18,300,5400,5400,0
3171,19/09/2023,22,378,4,Satisfied (4-5),2023,9,September,3,10,Surat,7200000,13500,10,16,400,6400,6400,0
7063,31/01/2024,3,378,5,Satisfied (4-5),2024,1,January,1,10,Surat,7200000,13500,10,12,250,3000,3000,0
8961,13/04/2024,1,378,4,Satisfied (4-5),2024,4,April,2,10,Surat,7200000,13500,10,16,350,5600,5600,0
8998,17/04/2024,1,378,3,Neutral (3),2024,4,April,2,10,Surat,7200000,13500,10,18,350,6300,6300,0
9150,03/05/2024,1,378,3,Neutral (3),2024,5,May,2,10,Surat,7200000,13500,10,9,350,3150,3150,0
148,17/01/2023,9,378,4,Satisfied (4-5),2023,1,January,1,10,Surat,7200000,13500,10,17,700,11900,11900,0
3966,15/10/2023,4,378,5,Satisfied (4-5),2023,10,October,4,10,Surat,7200000,13500,10,8,600,4800,4800,0
7328,10/02/2024,1,378,2,Dissatisfied (1-2),2024,2,February,1,10,Surat,7200000,13500,10,7,350,2450,2450,0
9972,11/08/2024,2,378,3,Neutral (3),2024,8,August,3,10,Surat,7200000,13500,10,5,900,4500,4500,0
2152,19/07/2023,24,379,2,Dissatisfied (1-2),2023,7,July,3,10,Surat,7200000,13500,10,8,500,4000,4000,0
7186,05/02/2024,2,379,3,Neutral (3),2024,2,February,1,10,Surat,7200000,13500,10,19,900,17100,17100,0
7880,28/02/2024,4,379,2,Dissatisfied (1-2),2024,2,February,1,10,Surat,7200000,13500,10,17,600,10200,10200,0
1789,11/06/2023,14,379,3,Neutral (3),2023,6,June,2,10,Surat,7200000,13500,10,12,320,3840,3840,0
2213,24/07/2023,10,379,3,Neutral (3),2023,7,July,3,10,Surat,7200000,13500,10,10,1800,18000,18000,0
6861,24/01/2024,1,379,2,Dissatisfied (1-2),2024,1,January,1,10,Surat,7200000,13500,10,8,350,2800,2800,0
5563,09/12/2023,7,379,4,Satisfied (4-5),2023,12,December,4,10,Surat,7200000,13500,10,20,1500,30000,30000,0
7989,02/03/2024,2,379,5,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,5,900,4500,4500,0
10146,03/09/2024,4,379,5,Satisfied (4-5),2024,9,September,3,10,Surat,7200000,13500,10,16,600,9600,9600,0
8777,28/03/2024,4,380,2,Dissatisfied (1-2),2024,3,March,1,10,Surat,7200000,13500,10,9,600,5400,5400,0
1705,04/06/2023,17,380,3,Neutral (3),2023,6,June,2,10,Surat,7200000,13500,10,14,600,8400,8400,0
2748,05/09/2023,24,380,4,Satisfied (4-5),2023,9,September,3,10,Surat,7200000,13500,10,11,500,5500,5500,0
5342,01/12/2023,11,380,5,Satisfied (4-5),2023,12,December,4,10,Surat,7200000,13500,10,20,550,11000,11000,0
6151,29/12/2023,14,380,3,Neutral (3),2023,12,December,4,10,Surat,7200000,13500,10,13,320,4160,4160,0
8118,05/03/2024,4,380,3,Neutral (3),2024,3,March,1,10,Surat,7200000,13500,10,10,600,6000,6000,0
8549,21/03/2024,1,380,4,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,9,350,3150,3150,0
8877,02/04/2024,1,380,2,Dissatisfied (1-2),2024,4,April,2,10,Surat,7200000,13500,10,8,350,2800,2800,0
8342,14/03/2024,1,381,5,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,15,350,5250,5250,0
846,18/03/2023,7,381,2,Dissatisfied (1-2),2023,3,March,1,10,Surat,7200000,13500,10,13,1500,19500,19500,0
4323,28/10/2023,9,381,4,Satisfied (4-5),2023,10,October,4,10,Surat,7200000,13500,10,8,700,5600,5600,0
6344,05/01/2024,14,381,3,Neutral (3),2024,1,January,1,10,Surat,7200000,13500,10,5,320,1600,1600,0
5303,01/12/2023,5,382,2,Dissatisfied (1-2),2023,12,December,4,10,Surat,7200000,13500,10,8,450,3600,3600,0
5831,19/12/2023,10,382,3,Neutral (3),2023,12,December,4,10,Surat,7200000,13500,10,9,1800,16200,16200,0
9518,14/06/2024,4,382,5,Satisfied (4-5),2024,6,June,2,10,Surat,7200000,13500,10,9,600,5400,5400,0
5790,18/12/2023,4,382,3,Neutral (3),2023,12,December,4,10,Surat,7200000,13500,10,7,600,4200,4200,0
7324,10/02/2024,1,382,2,Dissatisfied (1-2),2024,2,February,1,10,Surat,7200000,13500,10,12,350,4200,4200,0
9836,26/07/2024,4,382,4,Satisfied (4-5),2024,7,July,3,10,Surat,7200000,13500,10,12,600,7200,7200,0
1073,09/04/2023,2,382,4,Satisfied (4-5),2023,4,April,2,10,Surat,7200000,13500,10,11,900,9900,9900,0
2724,05/09/2023,24,382,3,Neutral (3),2023,9,September,3,10,Surat,7200000,13500,10,15,500,7500,7500,0
8830,30/03/2024,4,382,5,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,20,600,12000,12000,0
10289,20/09/2024,3,382,4,Satisfied (4-5),2024,9,September,3,10,Surat,7200000,13500,10,9,250,2250,2250,0
9053,22/04/2024,4,383,3,Neutral (3),2024,4,April,2,10,Surat,7200000,13500,10,20,600,12000,12000,0
6227,01/01/2024,14,383,3,Neutral (3),2024,1,January,1,10,Surat,7200000,13500,10,10,320,3200,3200,0
8509,19/03/2024,2,383,4,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,10,900,9000,9000,0
119,14/01/2023,18,383,5,Satisfied (4-5),2023,1,January,1,10,Surat,7200000,13500,10,5,450,2250,2250,0
1451,12/05/2023,14,383,3,Neutral (3),2023,5,May,2,10,Surat,7200000,13500,10,5,320,1600,1600,0
2402,11/08/2023,24,383,2,Dissatisfied (1-2),2023,8,August,3,10,Surat,7200000,13500,10,13,500,6500,6500,0
3103,17/09/2023,23,383,5,Satisfied (4-5),2023,9,September,3,10,Surat,7200000,13500,10,9,250,2250,2250,0
5966,23/12/2023,14,383,3,Neutral (3),2023,12,December,4,10,Surat,7200000,13500,10,16,320,5120,5120,0
9141,01/05/2024,4,383,4,Satisfied (4-5),2024,5,May,2,10,Surat,7200000,13500,10,6,600,3600,3600,0
8984,15/04/2024,4,384,3,Neutral (3),2024,4,April,2,10,Surat,7200000,13500,10,9,600,5400,5400,0
8398,15/03/2024,4,384,4,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,13,600,7800,7800,0
10053,22/08/2024,1,384,4,Satisfied (4-5),2024,8,August,3,10,Surat,7200000,13500,10,17,350,5950,5950,0
6840,23/01/2024,2,384,4,Satisfied (4-5),2024,1,January,1,10,Surat,7200000,13500,10,16,900,14400,14400,0
8069,04/03/2024,3,385,3,Neutral (3),2024,3,March,1,10,Surat,7200000,13500,10,14,250,3500,3500,0
24,03/01/2023,13,385,5,Satisfied (4-5),2023,1,January,1,10,Surat,7200000,13500,10,15,450,6750,6750,0
1020,04/04/2023,1,385,3,Neutral (3),2023,4,April,2,10,Surat,7200000,13500,10,20,350,7000,7000,0
6762,20/01/2024,3,385,3,Neutral (3),2024,1,January,1,10,Surat,7200000,13500,10,13,250,3250,3250,0
2142,18/07/2023,25,385,3,Neutral (3),2023,7,July,3,10,Surat,7200000,13500,10,7,600,4200,4200,0
3947,14/10/2023,8,385,4,Satisfied (4-5),2023,10,October,4,10,Surat,7200000,13500,10,7,750,5250,5250,0
4148,22/10/2023,9,385,2,Dissatisfied (1-2),2023,10,October,4,10,Surat,7200000,13500,10,14,700,9800,9800,0
7687,22/02/2024,1,385,2,Dissatisfied (1-2),2024,2,February,1,10,Surat,7200000,13500,10,8,350,2800,2800,0
6695,18/01/2024,1,385,5,Satisfied (4-5),2024,1,January,1,10,Surat,7200000,13500,10,9,350,3150,3150,0
294,30/01/2023,9,386,5,Satisfied (4-5),2023,1,January,1,10,Surat,7200000,13500,10,16,700,11200,11200,0
3066,16/09/2023,21,386,4,Satisfied (4-5),2023,9,September,3,10,Surat,7200000,13500,10,18,650,11700,11700,0
4669,09/11/2023,9,386,2,Dissatisfied (1-2),2023,11,November,4,10,Surat,7200000,13500,10,9,700,6300,6300,0
4941,18/11/2023,10,386,3,Neutral (3),2023,11,November,4,10,Surat,7200000,13500,10,7,1800,12600,12600,0
6590,14/01/2024,1,386,3,Neutral (3),2024,1,January,1,10,Surat,7200000,13500,10,5,350,1750,1750,0
8161,07/03/2024,2,386,3,Neutral (3),2024,3,March,1,10,Surat,7200000,13500,10,8,900,7200,7200,0
10144,03/09/2024,3,386,3,Neutral (3),2024,9,September,3,10,Surat,7200000,13500,10,10,250,2500,2500,0
1637,30/05/2023,10,386,5,Satisfied (4-5),2023,5,May,2,10,Surat,7200000,13500,10,11,1800,19800,19800,0
3782,09/10/2023,2,386,4,Satisfied (4-5),2023,10,October,4,10,Surat,7200000,13500,10,17,900,15300,15300,0
4508,04/11/2023,6,386,5,Satisfied (4-5),2023,11,November,4,10,Surat,7200000,13500,10,20,1200,24000,24000,0
4851,15/11/2023,7,386,2,Dissatisfied (1-2),2023,11,November,4,10,Surat,7200000,13500,10,20,1500,30000,30000,0
7566,17/02/2024,4,386,2,Dissatisfied (1-2),2024,2,February,1,10,Surat,7200000,13500,10,7,600,4200,4200,0
8484,18/03/2024,4,386,3,Neutral (3),2024,3,March,1,10,Surat,7200000,13500,10,16,600,9600,9600,0
9776,18/07/2024,4,386,4,Satisfied (4-5),2024,7,July,3,10,Surat,7200000,13500,10,18,600,10800,10800,0
2460,17/08/2023,24,386,4,Satisfied (4-5),2023,8,August,3,10,Surat,7200000,13500,10,14,500,7000,7000,0
8325,13/03/2024,2,386,5,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,20,900,18000,18000,0
9121,01/05/2024,2,386,2,Dissatisfied (1-2),2024,5,May,2,10,Surat,7200000,13500,10,9,900,8100,8100,0
7756,24/02/2024,4,387,5,Satisfied (4-5),2024,2,February,1,10,Surat,7200000,13500,10,11,600,6600,6600,0
1542,21/05/2023,1,387,3,Neutral (3),2023,5,May,2,10,Surat,7200000,13500,10,6,350,2100,2100,0
5694,14/12/2023,8,387,4,Satisfied (4-5),2023,12,December,4,10,Surat,7200000,13500,10,6,750,4500,4500,0
5837,19/12/2023,14,387,5,Satisfied (4-5),2023,12,December,4,10,Surat,7200000,13500,10,5,320,1600,1600,0
9597,24/06/2024,1,387,4,Satisfied (4-5),2024,6,June,2,10,Surat,7200000,13500,10,17,350,5950,5950,0
5107,24/11/2023,10,388,2,Dissatisfied (1-2),2023,11,November,4,10,Surat,7200000,13500,10,11,1800,19800,19800,0
8453,17/03/2024,3,388,5,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,17,250,4250,4250,0
8462,17/03/2024,4,388,2,Dissatisfied (1-2),2024,3,March,1,10,Surat,7200000,13500,10,11,600,6600,6600,0
9327,20/05/2024,4,388,2,Dissatisfied (1-2),2024,5,May,2,10,Surat,7200000,13500,10,9,600,5400,5400,0
9791,20/07/2024,2,388,3,Neutral (3),2024,7,July,3,10,Surat,7200000,13500,10,15,900,13500,13500,0
514,19/02/2023,28,388,3,Neutral (3),2023,2,February,1,10,Surat,7200000,13500,10,13,300,3900,3900,0
2869,09/09/2023,22,388,3,Neutral (3),2023,9,September,3,10,Surat,7200000,13500,10,12,400,4800,4800,0
9060,23/04/2024,3,388,2,Dissatisfied (1-2),2024,4,April,2,10,Surat,7200000,13500,10,13,250,3250,3250,0
10085,25/08/2024,4,388,5,Satisfied (4-5),2024,8,August,3,10,Surat,7200000,13500,10,18,600,10800,10800,0
1831,16/06/2023,4,388,2,Dissatisfied (1-2),2023,6,June,2,10,Surat,7200000,13500,10,12,600,7200,7200,0
10378,30/09/2024,4,388,4,Satisfied (4-5),2024,9,September,3,10,Surat,7200000,13500,10,6,600,3600,3600,0
4593,07/11/2023,1,388,3,Neutral (3),2023,11,November,4,10,Surat,7200000,13500,10,11,350,3850,3850,0
8746,28/03/2024,1,388,5,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,5,350,1750,1750,0
9941,08/08/2024,2,388,3,Neutral (3),2024,8,August,3,10,Surat,7200000,13500,10,5,900,4500,4500,0
5151,26/11/2023,5,389,2,Dissatisfied (1-2),2023,11,November,4,10,Surat,7200000,13500,10,16,450,7200,7200,0
9936,07/08/2024,3,389,3,Neutral (3),2024,8,August,3,10,Surat,7200000,13500,10,13,250,3250,3250,0
5380,03/12/2023,2,389,2,Dissatisfied (1-2),2023,12,December,4,10,Surat,7200000,13500,10,9,900,8100,8100,0
8901,04/04/2024,4,389,3,Neutral (3),2024,4,April,2,10,Surat,7200000,13500,10,8,600,4800,4800,0
9324,20/05/2024,2,390,5,Satisfied (4-5),2024,5,May,2,10,Surat,7200000,13500,10,17,900,15300,15300,0
746,09/03/2023,22,390,5,Satisfied (4-5),2023,3,March,1,10,Surat,7200000,13500,10,9,400,3600,3600,0
2406,12/08/2023,24,390,3,Neutral (3),2023,8,August,3,10,Surat,7200000,13500,10,17,500,8500,8500,0
3881,12/10/2023,7,390,5,Satisfied (4-5),2023,10,October,4,10,Surat,7200000,13500,10,8,1500,12000,12000,0
4785,13/11/2023,7,390,3,Neutral (3),2023,11,November,4,10,Surat,7200000,13500,10,9,1500,13500,13500,0
6451,09/01/2024,14,390,2,Dissatisfied (1-2),2024,1,January,1,10,Surat,7200000,13500,10,12,320,3840,3840,0
7150,04/02/2024,1,390,5,Satisfied (4-5),2024,2,February,1,10,Surat,7200000,13500,10,5,350,1750,1750,0
2071,12/07/2023,3,390,2,Dissatisfied (1-2),2023,7,July,3,10,Surat,7200000,13500,10,16,250,4000,4000,0
4660,09/11/2023,6,390,5,Satisfied (4-5),2023,11,November,4,10,Surat,7200000,13500,10,11,1200,13200,13200,0
8068,04/03/2024,2,391,3,Neutral (3),2024,3,March,1,10,Surat,7200000,13500,10,8,900,7200,7200,0
8218,09/03/2024,2,391,5,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,9,900,8100,8100,0
2,01/01/2023,3,391,2,Dissatisfied (1-2),2023,1,January,1,10,Surat,7200000,13500,10,6,250,1500,1500,0
675,04/03/2023,1,391,2,Dissatisfied (1-2),2023,3,March,1,10,Surat,7200000,13500,10,9,350,3150,3150,0
8120,05/03/2024,4,391,5,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,6,600,3600,3600,0
9727,11/07/2024,1,391,3,Neutral (3),2024,7,July,3,10,Surat,7200000,13500,10,18,350,6300,6300,0
1386,06/05/2023,20,391,5,Satisfied (4-5),2023,5,May,2,10,Surat,7200000,13500,10,6,800,4800,4800,0
2451,16/08/2023,24,391,4,Satisfied (4-5),2023,8,August,3,10,Surat,7200000,13500,10,19,500,9500,9500,0
5285,01/12/2023,2,391,4,Satisfied (4-5),2023,12,December,4,10,Surat,7200000,13500,10,14,900,12600,12600,0
6658,16/01/2024,4,391,4,Satisfied (4-5),2024,1,January,1,10,Surat,7200000,13500,10,13,600,7800,7800,0
7624,19/02/2024,4,391,2,Dissatisfied (1-2),2024,2,February,1,10,Surat,7200000,13500,10,11,600,6600,6600,0
9164,04/05/2024,2,391,5,Satisfied (4-5),2024,5,May,2,10,Surat,7200000,13500,10,14,900,12600,12600,0
9744,13/07/2024,3,391,5,Satisfied (4-5),2024,7,July,3,10,Surat,7200000,13500,10,18,250,4500,4500,0
1945,01/07/2023,2,391,3,Neutral (3),2023,7,July,3,10,Surat,7200000,13500,10,12,900,10800,10800,0
3556,01/10/2023,23,391,5,Satisfied (4-5),2023,10,October,4,10,Surat,7200000,13500,10,5,250,1250,1250,0
6147,29/12/2023,14,391,3,Neutral (3),2023,12,December,4,10,Surat,7200000,13500,10,7,320,2240,2240,0
9922,06/08/2024,1,391,5,Satisfied (4-5),2024,8,August,3,10,Surat,7200000,13500,10,8,350,2800,2800,0
7410,12/02/2024,2,392,2,Dissatisfied (1-2),2024,2,February,1,10,Surat,7200000,13500,10,14,900,12600,12600,0
8339,13/03/2024,4,392,5,Satisfied (4-5),2024,3,March,1,10,Surat,7200000,13500,10,9,600,5400,5400,0
9404,28/05/2024,4,392,2,Dissatisfied (1-2),2024,5,May,2,10,Surat,7200000,13500,10,8,600,4800,4800,0
9911,05/08/2024,2,392,3,Neutral (3),2024,8,August,3,10,Surat,7200000,13500,10,20,900,18000,18000,0
172,19/01/2023,6,392,4,Satisfied (4-5),2023,1,January,1,10,Surat,7200000,13500,10,18,1200,21600,21600,0
410,09/02/2023,24,392,4,Satisfied (4-5),2023,2,February,1,10,Surat,7200000,13500,10,9,500,4500,4500,0
3378,25/09/2023,24,392,2,Dissatisfied (1-2),2023,9,September,3,10,Surat,7200000,13500,10,12,500,6000,6000,0
6107,28/12/2023,14,392,5,Satisfied (4-5),2023,12,December,4,10,Surat,7200000,13500,10,7,320,2240,2240,0
9496,11/06/2024,3,392,4,Satisfied (4-5),2024,6,June,2,10,Surat,7200000,13500,10,10,250,2500,2500,0
2596,31/08/2023,24,392,5,Satisfied (4-5),2023,8,August,3,10,Surat,7200000,13500,10,10,500,5000,5000,0
3688,05/10/2023,9,392,4,Satisfied (4-5),2023,10,October,4,10,Surat,7200000,13500,10,6,700,4200,4200,0
5965,23/12/2023,14,392,3,Neutral (3),2023,12,December,4,10,Surat,7200000,13500,10,11,320,3520,3520,0
7166,04/02/2024,4,393,3,Neutral (3),2024,2,February,1,10,Surat,7200000,13500,10,6,600,3600,3600,0
9283,15/05/2024,4,393,2,Dissatisfied (1-2),2024,5,May,2,10,Surat,7200000,13500,10,19,600,11400,11400,0
723,07/03/2023,27,393,3,Neutral (3),2023,3,March,1,10,Surat,7200000,13500,10,10,200,2000,2000,0
2641,02/09/2023,24,393,3,Neutral (3),2023,9,September,3,10,Surat,7200000,13500,10,19,500,9500,9500,0
3955,14/10/2023,11,393,3,Neutral (3),2023,10,October,4,10,Surat,7200000,13500,10,19,550,10450,10450,0
5769,17/12/2023,8,393,5,Satisfied (4-5),2023,12,December,4,10,Surat,7200000,13500,10,5,750,3750,3750,0
7479,14/02/2024,3,393,3,Neutral (3),2024,2,February,1,10,Surat,7200000,13500,10,10,250,2500,2500,0
2496,21/08/2023,24,393,5,Satisfied (4-5),2023,8,August,3,10,Surat,7200000,13500,10,20,500,10000,10000,0
5274,30/11/2023,10,393,2,Dissatisfied (1-2),2023,11,November,4,10,Surat,7200000,13500,10,9,1800,16200,16200,0
6563,13/01/2024,2,393,2,Dissatisfied (1-2),2024,1,January,1,10,Surat,7200000,13500,10,16,900,14400,14400,0
7097,01/02/2024,4,393,3,Neutral (3),2024,2,February,1,10,Surat,7200000,13500,10,5,600,3000,3000,0
2963,12/09/2023,22,393,2,Dissatisfied (1-2),2023,9,September,3,10,Surat,7200000,13500,10,16,400,6400,6400,0
9002,17/04/2024,3,394,4,Satisfied (4-5),2024,4,April,2,10,Surat,7200000,13500,10,10,250,2500,2500,0
5395,03/12/2023,6,394,5,Satisfied (4-5),2023,12,December,4,10,Surat,7200000,13500,10,17,1200,20400,20400,0
6641,16/01/2024,1,394,5,Satisfied (4-5),2024,1,January,1,10,Surat,7200000,13500,10,13,350,4550,4550,0
6705,18/01/2024,2,394,4,Satisfied (4-5),2024,1,January,1,10,Surat,7200000,13500,10,16,900,14400,14400,0
6863,24/01/2024,1,394,4,Satisfied (4-5),2024,1,January,1,10,Surat,7200000,13500,10,16,350,5600,5600,0
1756,08/06/2023,17,394,3,Neutral (3),2023,6,June,2,10,Surat,7200000,13500,10,20,600,12000,12000,0
3655,04/10/2023,8,394,4,Satisfied (4-5),2023,10,October,4,10,Surat,7200000,13500,10,16,750,12000,12000,0
4175,23/10/2023,6,394,2,Dissatisfied (1-2),2023,10,October,4,10,Surat,7200000,13500,10,13,1200,15600,15600,0
7239,07/02/2024,2,394,2,Dissatisfied (1-2),2024,2,February,1,10,Surat,7200000,13500,10,12,900,10800,10800,0
9163,04/05/2024,1,394,2,Dissatisfied (1-2),2024,5,May,2,10,Surat,7200000,13500,10,19,350,6650,6650,0
843,18/03/2023,2,394,5,Satisfied (4-5),2023,3,March,1,10,Surat,7200000,13500,10,7,900,6300,6300,0
1701,04/06/2023,12,394,3,Neutral (3),2023,6,June,2,10,Surat,7200000,13500,10,8,300,2400,2400,0
4922,18/11/2023,4,394,4,Satisfied (4-5),2023,11,November,4,10,Surat,7200000,13500,10,13,600,7800,7800,0
5410,04/12/2023,4,394,3,Neutral (3),2023,12,December,4,10,Surat,7200000,13500,10,7,600,4200,4200,0
6326,05/01/2024,14,394,2,Dissatisfied (1-2),2024,1,January,1,10,Surat,7200000,13500,10,15,320,4800,4800,0
5060,22/11/2023,11,395,4,Satisfied (4-5),2023,11,November,4,10,Surat,7200000,13500,10,14,550,7700,7700,0
6499,11/01/2024,1,395,5,Satisfied (4-5),2024,1,January,1,10,Surat,7200000,13500,10,10,350,3500,3500,0
7144,03/02/2024,4,395,2,Dissatisfied (1-2),2024,2,February,1,10,Surat,7200000,13500,10,8,600,4800,4800,0
1183,20/04/2023,1,395,4,Satisfied (4-5),2023,4,April,2,10,Surat,7200000,13500,10,16,350,5600,5600,0
2503,22/08/2023,24,395,5,Satisfied (4-5),2023,8,August,3,10,Surat,7200000,13500,10,17,500,8500,8500,0
1955,01/07/2023,15,395,2,Dissatisfied (1-2),2023,7,July,3,10,Surat,7200000,13500,10,17,350,5950,5950,0
3745,07/10/2023,5,395,5,Satisfied (4-5),2023,10,October,4,10,Surat,7200000,13500,10,9,450,4050,4050,0
3790,09/10/2023,4,395,2,Dissatisfied (1-2),2023,10,October,4,10,Surat,7200000,13500,10,15,600,9000,9000,0
758,10/03/2023,25,395,4,Satisfied (4-5),2023,3,March,1,10,Surat,7200000,13500,10,8,600,4800,4800,0
2815,07/09/2023,24,395,5,Satisfied (4-5),2023,9,September,3,10,Surat,7200000,13500,10,12,500,6000,6000,0
3124,18/09/2023,21,395,2,Dissatisfied (1-2),2023,9,September,3,10,Surat,7200000,13500,10,16,650,10400,10400,0
3789,09/10/2023,4,395,4,Satisfied (4-5),2023,10,October,4,10,Surat,7200000,13500,10,18,600,10800,10800,0
3948,14/10/2023,8,395,3,Neutral (3),2023,10,October,4,10,Surat,7200000,13500,10,9,750,6750,6750,0
6680,17/01/2024,3,396,2,Dissatisfied (1-2),2024,1,January,1,10,Surat,7200000,13500,10,10,250,2500,2500,0
6949,27/01/2024,1,396,2,Dissatisfied (1-2),2024,1,January,1,10,Surat,7200000,13500,10,7,350,2450,2450,0
9032,20/04/2024,2,396,4,Satisfied (4-5),2024,4,April,2,10,Surat,7200000,13500,10,9,900,8100,8100,0
5773,17/12/2023,10,396,3,Neutral (3),2023,12,December,4,10,Surat,7200000,13500,10,14,1800,25200,25200,0
10046,21/08/2024,1,396,2,Dissatisfied (1-2),2024,8,August,3,10,Surat,7200000,13500,10,19,350,6650,6650,0
1019,03/04/2023,28,396,4,Satisfied (4-5),2023,4,April,2,10,Surat,7200000,13500,10,5,300,1500,1500,0
1107,11/04/2023,26,396,4,Satisfied (4-5),2023,4,April,2,10,Surat,7200000,13500,10,12,900,10800,10800,0
2461,17/08/2023,24,396,2,Dissatisfied (1-2),2023,8,August,3,10,Surat,7200000,13500,10,16,500,8000,8000,0
3212,20/09/2023,23,396,4,Satisfied (4-5),2023,9,September,3,10,Surat,7200000,13500,10,19,250,4750,4750,0
4231,25/10/2023,8,396,2,Dissatisfied (1-2),2023,10,October,4,10,Surat,7200000,13500,10,16,750,12000,12000,0
4774,13/11/2023,3,396,2,Dissatisfied (1-2),2023,11,November,4,10,Surat,7200000,13500,10,15,250,3750,3750,0
6516,11/01/2024,14,396,2,Dissatisfied (1-2),2024,1,January,1,10,Surat,7200000,13500,10,6,320,1920,1920,0
6908,26/01/2024,1,396,2,Dissatisfied (1-2),2024,1,January,1,10,Surat,7200000,13500,10,7,350,2450,2450,0
4588,06/11/2023,11,397,3,Neutral (3),2023,11,November,4,11,Lucknow,3800000,9000,11,12,550,6600,6600,0
10187,08/09/2024,1,397,3,Neutral (3),2024,9,September,3,11,Lucknow,3800000,9000,11,15,350,5250,5250,0
7769,25/02/2024,2,397,3,Neutral (3),2024,2,February,1,11,Lucknow,3800000,9000,11,11,900,9900,9900,0
9970,11/08/2024,1,397,5,Satisfied (4-5),2024,8,August,3,11,Lucknow,3800000,9000,11,8,350,2800,2800,0
8130,06/03/2024,1,397,5,Satisfied (4-5),2024,3,March,1,11,Lucknow,3800000,9000,11,9,350,3150,3150,0
9502,12/06/2024,2,397,4,Satisfied (4-5),2024,6,June,2,11,Lucknow,3800000,9000,11,5,900,4500,4500,0
5139,26/11/2023,2,398,3,Neutral (3),2023,11,November,4,11,Lucknow,3800000,9000,11,6,900,5400,5400,0
8263,11/03/2024,1,398,3,Neutral (3),2024,3,March,1,11,Lucknow,3800000,9000,11,12,350,4200,4200,0
8943,10/04/2024,4,398,5,Satisfied (4-5),2024,4,April,2,11,Lucknow,3800000,9000,11,5,600,3000,3000,0
1324,01/05/2023,21,398,4,Satisfied (4-5),2023,5,May,2,11,Lucknow,3800000,9000,11,8,650,5200,5200,0
2453,16/08/2023,24,398,4,Satisfied (4-5),2023,8,August,3,11,Lucknow,3800000,9000,11,18,500,9000,9000,0
3570,01/10/2023,24,398,4,Satisfied (4-5),2023,10,October,4,11,Lucknow,3800000,9000,11,16,500,8000,8000,0
3864,12/10/2023,1,398,4,Satisfied (4-5),2023,10,October,4,11,Lucknow,3800000,9000,11,10,350,3500,3500,0
38,04/01/2023,27,398,2,Dissatisfied (1-2),2023,1,January,1,11,Lucknow,3800000,9000,11,7,200,1400,1400,0
897,24/03/2023,11,398,5,Satisfied (4-5),2023,3,March,1,11,Lucknow,3800000,9000,11,18,550,9900,9900,0
7384,11/02/2024,3,398,3,Neutral (3),2024,2,February,1,11,Lucknow,3800000,9000,11,14,250,3500,3500,0
6329,05/01/2024,14,399,2,Dissatisfied (1-2),2024,1,January,1,11,Lucknow,3800000,9000,11,17,320,5440,5440,0
7501,15/02/2024,3,399,5,Satisfied (4-5),2024,2,February,1,11,Lucknow,3800000,9000,11,20,250,5000,5000,0
5792,18/12/2023,4,399,5,Satisfied (4-5),2023,12,December,4,11,Lucknow,3800000,9000,11,7,600,4200,4200,0
8399,15/03/2024,4,399,2,Dissatisfied (1-2),2024,3,March,1,11,Lucknow,3800000,9000,11,8,600,4800,4800,0
10310,23/09/2024,3,399,5,Satisfied (4-5),2024,9,September,3,11,Lucknow,3800000,9000,11,18,250,4500,4500,0
669,03/03/2023,22,399,5,Satisfied (4-5),2023,3,March,1,11,Lucknow,3800000,9000,11,20,400,8000,8000,0
1678,02/06/2023,19,399,5,Satisfied (4-5),2023,6,June,2,11,Lucknow,3800000,9000,11,19,300,5700,5700,0
2114,16/07/2023,14,399,5,Satisfied (4-5),2023,7,July,3,11,Lucknow,3800000,9000,11,13,320,4160,4160,0
4900,17/11/2023,7,399,4,Satisfied (4-5),2023,11,November,4,11,Lucknow,3800000,9000,11,12,1500,18000,18000,0
6235,02/01/2024,14,399,5,Satisfied (4-5),2024,1,January,1,11,Lucknow,3800000,9000,11,10,320,3200,3200,0
